id,loan_amnt,term,interest_rate,grade,employment_length,purpose,credit_score,application_type,loan_status
5967053,832.5,3 years,12.35,B4,10 years,debt_consolidation,690.0,Individual,FullyPaid
90827149,1500.0,3 years,15.59,C5,3 years,medical,700.0,Individual,ChargedOff
3675993,3000.0,3 years,15.31,C2,4 years,home_improvement,660.0,Individual,ChargedOff
2995232,1500.0,3 years,7.62,A3,0 years,debt_consolidation,745.0,Individual,FullyPaid
119685201,1312.5,3 years,10.42,B3,6 years,credit_card,670.0,Individual,ChargedOff
96013188,1400.0,3 years,13.99,C3,5 years,debt_consolidation,670.0,Individual,FullyPaid
86973544,2000.0,3 years,11.49,B5,10 years,credit_card,675.0,Individual,ChargedOff
94252905,900.0,3 years,10.49,B2,1 year,credit_card,745.0,Individual,ChargedOff
88535011,3000.0,3 years,15.59,C5,10 years,credit_card,680.0,Individual,ChargedOff
125863707,1600.0,3 years,15.05,C4,3 years,credit_card,660.0,Individual,FullyPaid
94334606,800.0,3 years,13.99,C3,2 years,credit_card,675.0,Individual,FullyPaid
3234981,740.0,3 years,14.33,C1,2 years,debt_consolidation,685.0,Individual,FullyPaid
5605304,1500.0,3 years,13.11,B4,5 years,credit_card,720.0,Individual,FullyPaid
126146641,2000.0,5 years,12.62,C1,3 years,debt_consolidation,750.0,Individual,FullyPaid
3931283,1000.0,3 years,18.75,D3,8 years,other,685.0,Individual,FullyPaid
3194954,1440.0,3 years,16.29,C4,4 years,debt_consolidation,695.0,Individual,FullyPaid
85553947,525.0,3 years,18.99,D3,,other,680.0,Individual,ChargedOff
88949036,200.0,3 years,12.79,C1,2 years,vacation,725.0,Individual,FullyPaid
95325339,500.0,3 years,12.74,C1,0 years,debt_consolidation,700.0,Individual,FullyPaid
2307687,1820.0,3 years,8.9,A5,10 years,credit_card,680.0,Individual,FullyPaid
91173596,3500.0,3 years,13.99,C3,10 years,debt_consolidation,710.0,Individual,FullyPaid
5042693,1580.0,3 years,8.9,A5,10 years,credit_card,690.0,Individual,FullyPaid
94328553,1200.0,3 years,11.49,B5,1 year,credit_card,685.0,Individual,ChargedOff
95322241,1500.0,3 years,21.49,D5,3 years,home_improvement,720.0,Individual,FullyPaid
95107860,400.0,3 years,11.49,B5,9 years,debt_consolidation,660.0,Individual,FullyPaid
85441247,1500.0,5 years,11.49,B5,10 years,debt_consolidation,690.0,Individual,FullyPaid
1213409,800.0,3 years,6.62,A2,3 years,car,780.0,Individual,FullyPaid
93622982,300.0,3 years,10.49,B2,1 year,debt_consolidation,670.0,Individual,ChargedOff
88183150,1800.0,5 years,26.99,F3,5 years,credit_card,665.0,Individual,ChargedOff
1439109,200.0,3 years,14.09,B5,1 year,wedding,680.0,Individual,FullyPaid
89025673,3500.0,5 years,23.99,E2,7 years,debt_consolidation,685.0,Individual,ChargedOff
88154183,1800.0,5 years,18.99,D3,1 year,debt_consolidation,700.0,Individual,FullyPaid
91299959,2400.0,5 years,10.49,B3,5 years,credit_card,730.0,Individual,FullyPaid
1705431,1942.5,5 years,12.12,B3,9 years,debt_consolidation,740.0,Individual,FullyPaid
93832555,1600.0,5 years,18.99,D3,10 years,debt_consolidation,710.0,Individual,ChargedOff
88189116,670.0,3 years,22.39,E1,10 years,medical,670.0,Individual,ChargedOff
1187319,1350.0,3 years,12.12,B3,2 years,debt_consolidation,695.0,Individual,FullyPaid
6309481,550.0,3 years,19.52,D4,2 years,debt_consolidation,665.0,Individual,FullyPaid
85806520,600.0,3 years,13.49,C2,,home_improvement,710.0,Individual,FullyPaid
1171823,2000.0,3 years,10.74,B2,1 year,debt_consolidation,720.0,Individual,FullyPaid
92234743,1000.0,3 years,11.44,B4,8 years,debt_consolidation,700.0,Individual,FullyPaid
88312392,500.0,3 years,10.49,B3,9 years,other,755.0,Individual,FullyPaid
3631715,2705.0,3 years,14.33,C1,10 years,debt_consolidation,720.0,Individual,FullyPaid
1283328,2100.0,5 years,21.48,E4,8 years,debt_consolidation,670.0,Individual,FullyPaid
4788134,1500.0,3 years,11.14,B2,10 years,debt_consolidation,695.0,Individual,FullyPaid
5824966,150.0,3 years,21.49,E3,10 years,other,690.0,Individual,FullyPaid
88451265,720.0,3 years,11.49,B5,10 years,other,710.0,Individual,FullyPaid
94222323,420.0,3 years,14.99,C4,10 years,other,720.0,Individual,FullyPaid
1334396,500.0,3 years,8.9,A5,10 years,debt_consolidation,700.0,Individual,FullyPaid
85563695,2360.0,3 years,12.79,C1,2 years,credit_card,705.0,Individual,FullyPaid
92291546,800.0,3 years,11.44,B4,0 years,debt_consolidation,690.0,Individual,ChargedOff
1489753,1062.5,3 years,18.49,D2,1 year,debt_consolidation,660.0,Individual,FullyPaid
85747313,1872.5,3 years,10.99,B4,0 years,debt_consolidation,675.0,Individual,FullyPaid
86943842,1000.0,3 years,10.99,B4,8 years,car,665.0,Individual,FullyPaid
1334193,1600.0,3 years,13.11,B4,10 years,debt_consolidation,695.0,Individual,FullyPaid
2094203,675.0,3 years,6.62,A2,4 years,debt_consolidation,735.0,Individual,FullyPaid
3495186,2000.0,5 years,21.98,E4,7 years,credit_card,660.0,Individual,FullyPaid
91667275,2225.0,3 years,17.99,D2,0 years,debt_consolidation,660.0,Joint App,FullyPaid
91984486,1552.5,3 years,16.99,D1,3 years,credit_card,665.0,Individual,ChargedOff
1202562,1200.0,3 years,10.74,B2,10 years,debt_consolidation,720.0,Individual,FullyPaid
88724769,800.0,3 years,15.59,C5,6 years,moving,695.0,Individual,FullyPaid
1428887,960.0,3 years,17.27,C5,1 year,credit_card,670.0,Individual,FullyPaid
87063860,1300.0,3 years,15.59,C5,4 years,debt_consolidation,695.0,Individual,FullyPaid
88793535,2400.0,3 years,10.99,B4,,credit_card,685.0,Individual,ChargedOff
5030127,632.5,3 years,15.31,C2,10 years,debt_consolidation,700.0,Individual,ChargedOff
89031409,1200.0,3 years,10.99,B4,5 years,debt_consolidation,690.0,Individual,FullyPaid
88767756,325.0,3 years,10.99,B4,2 years,home_improvement,745.0,Individual,FullyPaid
4535468,600.0,3 years,13.11,B4,10 years,debt_consolidation,695.0,Individual,FullyPaid
91575972,3000.0,5 years,15.99,C5,,debt_consolidation,700.0,Individual,FullyPaid
2837552,1100.0,3 years,17.27,C5,10 years,debt_consolidation,705.0,Individual,FullyPaid
5825196,1750.0,3 years,6.03,A1,1 year,debt_consolidation,760.0,Individual,FullyPaid
3694800,720.0,3 years,18.49,D2,5 years,major_purchase,670.0,Individual,FullyPaid
95211277,1432.5,3 years,22.74,E1,5 years,debt_consolidation,660.0,Individual,FullyPaid
84506941,1200.0,3 years,5.32,A1,10 years,credit_card,805.0,Individual,FullyPaid
2424643,1800.0,5 years,11.14,B2,2 years,debt_consolidation,745.0,Individual,FullyPaid
90250325,1800.0,5 years,26.99,F3,5 years,major_purchase,725.0,Individual,ChargedOff
88182912,2000.0,3 years,7.59,A3,0 years,credit_card,705.0,Individual,FullyPaid
84204493,400.0,3 years,12.79,C1,10 years,home_improvement,670.0,Individual,FullyPaid
124733629,1500.0,3 years,7.35,A4,,debt_consolidation,760.0,Individual,FullyPaid
1682692,1600.0,3 years,17.27,C5,10 years,debt_consolidation,675.0,Individual,FullyPaid
4044958,560.0,3 years,11.14,B2,10 years,car,665.0,Individual,FullyPaid
91874266,980.0,3 years,14.99,C4,10 years,debt_consolidation,670.0,Individual,FullyPaid
1579868,1000.0,3 years,15.31,C2,1 year,debt_consolidation,685.0,Individual,FullyPaid
1214869,3500.0,5 years,19.99,E1,5 years,debt_consolidation,710.0,Individual,FullyPaid
4536611,900.0,3 years,18.75,D3,3 years,debt_consolidation,670.0,Individual,FullyPaid
1238230,1200.0,3 years,8.9,A5,5 years,debt_consolidation,720.0,Individual,FullyPaid
91008239,500.0,3 years,8.99,B1,10 years,credit_card,670.0,Individual,FullyPaid
3347214,1300.0,3 years,13.11,B4,10 years,debt_consolidation,675.0,Individual,FullyPaid
4465138,2367.5,5 years,21.49,E3,3 years,debt_consolidation,675.0,Individual,FullyPaid
93138162,900.0,3 years,5.32,A1,,home_improvement,720.0,Individual,FullyPaid
120644872,1500.0,3 years,13.59,C2,0 years,credit_card,715.0,Individual,FullyPaid
125598085,1750.0,3 years,9.93,B2,2 years,debt_consolidation,705.0,Individual,FullyPaid
3498386,230.0,3 years,18.49,D2,2 years,major_purchase,675.0,Individual,FullyPaid
93780946,650.0,3 years,10.49,B2,10 years,home_improvement,705.0,Individual,FullyPaid
88157605,3600.0,3 years,11.49,B5,8 years,major_purchase,760.0,Individual,FullyPaid
4744682,2547.5,5 years,16.29,C4,10 years,debt_consolidation,690.0,Individual,FullyPaid
94131340,1000.0,3 years,11.39,B3,5 years,major_purchase,675.0,Individual,FullyPaid
123888269,920.0,3 years,17.09,D1,0 years,debt_consolidation,730.0,Individual,FullyPaid
1065506,1000.0,3 years,18.64,E1,7 years,medical,675.0,Individual,FullyPaid
85694170,1200.0,3 years,17.99,D2,6 years,debt_consolidation,675.0,Individual,FullyPaid
94587059,500.0,3 years,13.49,C2,10 years,vacation,690.0,Individual,ChargedOff
85461007,1200.0,5 years,24.49,E3,4 years,debt_consolidation,665.0,Individual,ChargedOff
1527755,960.0,3 years,10.16,B1,0 years,major_purchase,760.0,Individual,ChargedOff
90319137,1600.0,3 years,17.99,D2,10 years,home_improvement,685.0,Individual,ChargedOff
1561677,1700.0,5 years,15.31,C2,2 years,credit_card,710.0,Individual,ChargedOff
85553538,650.0,3 years,8.59,A5,8 years,credit_card,690.0,Individual,FullyPaid
4196626,1500.0,3 years,13.11,B4,10 years,debt_consolidation,660.0,Individual,FullyPaid
124781550,550.0,3 years,9.44,B1,2 years,debt_consolidation,675.0,Individual,FullyPaid
1428542,2000.0,5 years,21.49,E3,4 years,debt_consolidation,675.0,Individual,ChargedOff
1350125,1280.0,3 years,20.5,E2,10 years,house,670.0,Individual,ChargedOff
121355464,2000.0,5 years,12.62,C1,10 years,debt_consolidation,750.0,Individual,FullyPaid
1174541,1000.0,5 years,7.9,A4,7 years,debt_consolidation,800.0,Individual,FullyPaid
84616507,2000.0,3 years,11.49,B5,6 years,debt_consolidation,720.0,Individual,FullyPaid
4435622,940.0,3 years,10.16,B1,10 years,debt_consolidation,675.0,Individual,FullyPaid
85544649,1540.0,5 years,10.49,B3,10 years,debt_consolidation,720.0,Individual,ChargedOff
123333480,680.0,3 years,21.45,D5,5 years,debt_consolidation,685.0,Individual,FullyPaid
85559269,2242.5,5 years,17.99,D2,10 years,debt_consolidation,695.0,Individual,ChargedOff
95217955,2800.0,3 years,13.49,C2,3 years,credit_card,715.0,Individual,FullyPaid
5605434,2247.5,5 years,17.27,C5,3 years,debt_consolidation,695.0,Individual,FullyPaid
1574861,2280.0,5 years,12.12,B3,9 years,debt_consolidation,740.0,Individual,FullyPaid
1087773,1062.5,3 years,7.9,A4,6 years,debt_consolidation,720.0,Individual,FullyPaid
90208156,1400.0,3 years,6.99,A2,2 years,major_purchase,715.0,Individual,FullyPaid
3654620,350.0,3 years,13.11,B4,2 years,credit_card,665.0,Individual,FullyPaid
123596878,835.0,3 years,19.03,D3,,credit_card,670.0,Joint App,FullyPaid
4444995,1957.5,3 years,19.05,D4,10 years,credit_card,670.0,Individual,ChargedOff
90180743,1000.0,3 years,9.49,B2,3 years,major_purchase,750.0,Individual,FullyPaid
3929005,2005.0,5 years,13.11,B4,3 years,home_improvement,715.0,Individual,FullyPaid
91150749,3500.0,3 years,10.49,B3,2 years,debt_consolidation,690.0,Individual,FullyPaid
2087592,700.0,3 years,11.14,B2,6 years,debt_consolidation,690.0,Individual,FullyPaid
93402944,1000.0,3 years,10.49,B2,2 years,home_improvement,725.0,Individual,FullyPaid
94118788,1100.0,5 years,10.49,B2,3 years,credit_card,830.0,Individual,FullyPaid
90064623,1140.0,3 years,14.49,C4,1 year,debt_consolidation,675.0,Individual,ChargedOff
91483474,3037.5,3 years,14.49,C4,10 years,debt_consolidation,720.0,Individual,FullyPaid
3345703,797.5,3 years,16.29,C4,4 years,debt_consolidation,660.0,Individual,FullyPaid
95209291,2600.0,3 years,11.49,B5,9 years,debt_consolidation,685.0,Individual,ChargedOff
89824833,1440.0,3 years,12.79,C1,10 years,debt_consolidation,695.0,Individual,FullyPaid
93782300,840.0,3 years,15.99,C5,5 years,debt_consolidation,660.0,Individual,FullyPaid
95294000,1800.0,5 years,17.99,D2,1 year,debt_consolidation,680.0,Individual,FullyPaid
5135218,1900.0,3 years,15.8,C3,4 years,debt_consolidation,675.0,Individual,ChargedOff
124103336,120.0,3 years,23.88,E2,9 years,vacation,665.0,Individual,FullyPaid
91307573,700.0,3 years,5.32,A1,0 years,debt_consolidation,730.0,Individual,ChargedOff
3595804,1400.0,3 years,12.12,B3,10 years,debt_consolidation,680.0,Individual,FullyPaid
92574238,210.0,3 years,17.99,D2,3 years,moving,665.0,Individual,ChargedOff
3704938,1955.0,5 years,17.27,C5,10 years,debt_consolidation,670.0,Individual,FullyPaid
84623845,1500.0,5 years,21.49,D5,7 years,debt_consolidation,660.0,Individual,FullyPaid
95016728,3500.0,3 years,21.49,D5,8 years,debt_consolidation,700.0,Individual,ChargedOff
121283514,450.0,3 years,10.42,B3,0 years,debt_consolidation,735.0,Individual,ChargedOff
1095698,1600.0,3 years,9.91,B1,2 years,credit_card,725.0,Individual,FullyPaid
1282552,2500.0,5 years,19.99,E1,6 years,debt_consolidation,685.0,Individual,ChargedOff
1074010,3000.0,5 years,19.42,E3,5 years,debt_consolidation,705.0,Individual,FullyPaid
121823112,1600.0,3 years,12.62,C1,,debt_consolidation,755.0,Joint App,ChargedOff
4301017,900.0,3 years,17.27,C5,4 years,debt_consolidation,665.0,Individual,FullyPaid
85747335,1200.0,3 years,10.49,B3,6 years,debt_consolidation,690.0,Individual,FullyPaid
90150224,960.0,3 years,9.49,B2,10 years,credit_card,675.0,Individual,ChargedOff
124818874,500.0,3 years,12.62,C1,10 years,medical,710.0,Individual,FullyPaid
2296332,500.0,3 years,17.27,C5,10 years,home_improvement,660.0,Individual,ChargedOff
126351738,750.0,3 years,10.42,B3,4 years,debt_consolidation,670.0,Individual,FullyPaid
1443351,1330.0,3 years,14.33,C1,10 years,debt_consolidation,695.0,Individual,FullyPaid
123059491,810.0,3 years,19.03,D3,9 years,debt_consolidation,740.0,Individual,FullyPaid
1257929,1820.0,3 years,17.99,D2,6 years,debt_consolidation,670.0,Individual,FullyPaid
91453345,2000.0,3 years,7.59,A3,8 years,debt_consolidation,720.0,Individual,FullyPaid
5648894,2000.0,5 years,15.31,C2,5 years,debt_consolidation,715.0,Individual,FullyPaid
3356388,750.0,3 years,11.14,B2,3 years,debt_consolidation,700.0,Individual,FullyPaid
1282760,700.0,3 years,14.65,C2,9 years,debt_consolidation,680.0,Individual,FullyPaid
6225080,1200.0,3 years,15.88,C4,10 years,debt_consolidation,670.0,Individual,FullyPaid
1269004,800.0,3 years,15.81,C4,7 years,medical,670.0,Individual,FullyPaid
2635802,2225.0,5 years,15.8,C3,6 years,credit_card,690.0,Individual,ChargedOff
1825350,2500.0,5 years,20.49,E1,6 years,debt_consolidation,690.0,Individual,ChargedOff
4425442,1800.0,5 years,21.49,E3,10 years,debt_consolidation,695.0,Individual,FullyPaid
1362888,1900.0,5 years,16.29,C5,10 years,debt_consolidation,710.0,Individual,FullyPaid
94971539,3500.0,5 years,17.99,D2,10 years,credit_card,675.0,Individual,FullyPaid
124432278,1000.0,5 years,30.79,G1,6 years,debt_consolidation,675.0,Individual,FullyPaid
87962346,600.0,3 years,10.49,B3,2 years,major_purchase,690.0,Individual,FullyPaid
2874873,980.0,3 years,13.11,B4,4 years,debt_consolidation,670.0,Individual,FullyPaid
2372240,1000.0,3 years,14.09,B5,5 years,debt_consolidation,665.0,Individual,FullyPaid
1637480,800.0,3 years,14.09,B5,,credit_card,695.0,Individual,FullyPaid
93940281,780.0,3 years,12.74,C1,10 years,credit_card,690.0,Individual,ChargedOff
1118262,3500.0,3 years,18.64,E1,10 years,other,675.0,Individual,FullyPaid
1443556,475.0,3 years,12.12,B3,2 years,debt_consolidation,680.0,Individual,ChargedOff
6074713,1000.0,3 years,20.8,E1,,moving,665.0,Individual,FullyPaid
90115451,400.0,3 years,8.99,B1,,debt_consolidation,760.0,Individual,FullyPaid
84503375,300.0,3 years,25.29,E5,10 years,other,665.0,Individual,FullyPaid
1261963,3000.0,3 years,10.74,B2,10 years,debt_consolidation,740.0,Individual,FullyPaid
5956646,600.0,3 years,11.55,B3,2 years,credit_card,690.0,Individual,FullyPaid
92226899,1600.0,3 years,12.74,C1,4 years,credit_card,685.0,Joint App,FullyPaid
91636939,400.0,3 years,15.99,C5,8 years,debt_consolidation,675.0,Individual,ChargedOff
93889988,600.0,3 years,17.99,D2,3 years,other,665.0,Individual,ChargedOff
6205359,1000.0,3 years,18.85,D3,5 years,credit_card,690.0,Individual,FullyPaid
1180390,495.0,3 years,8.9,A5,6 years,debt_consolidation,700.0,Individual,FullyPaid
3289567,2000.0,3 years,18.75,D3,10 years,debt_consolidation,660.0,Individual,FullyPaid
94469881,1200.0,5 years,13.99,C3,1 year,credit_card,665.0,Individual,ChargedOff
124429340,1000.0,3 years,7.97,A5,7 years,credit_card,715.0,Individual,FullyPaid
91294119,1000.0,3 years,5.32,A1,8 years,debt_consolidation,745.0,Individual,FullyPaid
5616520,3000.0,5 years,17.27,C5,10 years,debt_consolidation,670.0,Individual,FullyPaid
1424226,600.0,3 years,10.16,B1,2 years,debt_consolidation,695.0,Individual,FullyPaid
84193324,1200.0,3 years,10.99,B4,2 years,debt_consolidation,685.0,Individual,FullyPaid
3526476,720.0,3 years,12.12,B3,2 years,credit_card,715.0,Individual,FullyPaid
91677965,3000.0,3 years,11.44,B4,10 years,credit_card,695.0,Individual,ChargedOff
84614782,830.0,3 years,9.49,B2,7 years,credit_card,695.0,Individual,FullyPaid
91021857,1345.0,5 years,22.39,E1,9 years,debt_consolidation,705.0,Individual,FullyPaid
3288562,1200.0,3 years,14.33,C1,10 years,debt_consolidation,665.0,Individual,FullyPaid
85806421,700.0,3 years,11.49,B5,10 years,credit_card,700.0,Individual,FullyPaid
1686478,750.0,3 years,12.12,B3,10 years,home_improvement,710.0,Individual,FullyPaid
4290784,755.0,3 years,14.33,C1,,credit_card,680.0,Individual,FullyPaid
1117924,1525.0,3 years,11.71,B3,9 years,debt_consolidation,700.0,Individual,FullyPaid
87993561,400.0,3 years,14.49,C4,10 years,home_improvement,685.0,Individual,FullyPaid
91386560,1980.0,3 years,13.49,C2,10 years,debt_consolidation,665.0,Individual,ChargedOff
1302064,1200.0,3 years,15.81,C4,5 years,debt_consolidation,670.0,Individual,FullyPaid
5782722,2800.0,3 years,13.11,B4,6 years,credit_card,670.0,Individual,FullyPaid
88115357,880.0,3 years,14.49,C4,5 years,debt_consolidation,680.0,Individual,FullyPaid
88990291,1680.0,3 years,19.99,D4,1 year,debt_consolidation,660.0,Individual,FullyPaid
3925627,2015.0,3 years,12.12,B3,10 years,debt_consolidation,685.0,Individual,FullyPaid
85613667,700.0,3 years,10.99,B4,5 years,debt_consolidation,675.0,Individual,FullyPaid
95765362,300.0,3 years,13.99,C3,,debt_consolidation,660.0,Individual,FullyPaid
3454724,2100.0,3 years,7.62,A3,10 years,credit_card,705.0,Individual,FullyPaid
2226303,550.0,3 years,15.31,C2,3 years,medical,695.0,Individual,FullyPaid
91180073,750.0,3 years,5.32,A1,10 years,debt_consolidation,715.0,Individual,FullyPaid
1072023,210.0,3 years,10.65,B2,6 years,debt_consolidation,715.0,Individual,FullyPaid
985784,2800.0,3 years,8.9,A5,2 years,debt_consolidation,700.0,Individual,FullyPaid
2217651,997.5,3 years,7.9,A4,5 years,debt_consolidation,720.0,Individual,FullyPaid
86986295,2800.0,5 years,10.99,B4,10 years,debt_consolidation,705.0,Individual,FullyPaid
5385470,1000.0,3 years,14.09,B5,,debt_consolidation,670.0,Individual,FullyPaid
3727232,1825.0,5 years,17.27,C5,6 years,debt_consolidation,705.0,Individual,FullyPaid
84486859,1200.0,3 years,12.79,C1,0 years,debt_consolidation,720.0,Individual,FullyPaid
5626425,500.0,3 years,21.0,E2,10 years,other,660.0,Individual,ChargedOff
94027520,600.0,3 years,15.99,C5,10 years,debt_consolidation,670.0,Individual,ChargedOff
1144294,500.0,3 years,7.62,A3,7 years,debt_consolidation,745.0,Individual,ChargedOff
1266345,900.0,3 years,6.03,A1,6 years,home_improvement,770.0,Individual,FullyPaid
91020902,650.0,3 years,9.49,B2,10 years,debt_consolidation,675.0,Individual,FullyPaid
1221990,537.5,3 years,14.65,C2,3 years,credit_card,675.0,Individual,FullyPaid
4574772,1000.0,3 years,15.8,C3,10 years,credit_card,705.0,Individual,ChargedOff
87959237,480.0,3 years,7.99,A4,10 years,debt_consolidation,745.0,Individual,FullyPaid
1390307,600.0,3 years,10.16,B1,3 years,credit_card,695.0,Individual,FullyPaid
